MATRICULA;CODIGO_UNIDADE;CLASSE;CODIGO_UNIDADE_ENSINO_SISTEC;CODIGO_MUNICIPIO_DV;INSTITUICAO;JORNADA_TRABALHO;MUNICIPIO;NUMERO_REGISTROS;REGIAO;RSC;TITULACAO;UF;UNIDADE_LOTACAO;VINCULO_CARREIRA;VINCULO_CONTRATO;VINCULO_PROFESSOR
3308578;186;D;3522;1502707;IFPA;DE;Conceição do Araguaia;1;Região Norte;-;Mestrado;PA;Campus Conceição do Araguaia;EBTT;Efetivo;Sim
3308781;266;D;13396;1503606;IFPA;DE;Itaituba;1;Região Norte;-;Doutorado;PA;Campus Itaituba;EBTT;Efetivo;Sim
3282659;511;C;2918;1508100;IFPA;40h;Tucuruí;1;Região Norte;-;Especialização;PA;Campus Tucuruí;PCCTAE;Efetivo;Não
3282775;319;D;2919;1504208;IFPA;40h;Marabá;1;Região Norte;-;Graduação;PA;Campus Marabá Industrial;EBTT;Substituto/Temporario;Sim
3295427;366;D;32045;1505536;IFPA;DE;Parauapebas;1;Região Norte;-;Especialização;PA;Campus Parauapebas;EBTT;Efetivo;Sim
3296085;444;D;13395;1506807;IFPA;40h;Santarém;1;Região Norte;-;Especialização;PA;Campus Santarém;EBTT;Substituto/Temporario;Sim
3296098;444;D;13395;1506807;IFPA;40h;Santarém;1;Região Norte;-;Especialização;PA;Campus Santarém;EBTT;Substituto/Temporario;Sim
3300793;613;D;-;1501402;IFPA;40h;Belém;1;Região Norte;-;Graduação;PA;Reitoria do Instituto Federal do Pará;PCCTAE;Efetivo;Não
3301033;123;D;3526;1501709;IFPA;40h;Bragança;1;Região Norte;-;Graduação;PA;Campus Bragança;PCCTAE;Efetivo;Não
3301059;123;D;3526;1501709;IFPA;40h;Bragança;1;Região Norte;-;Graduação;PA;Campus Bragança;PCCTAE;Efetivo;Não
3312719;139;D;32358;1502103;IFPA;40h;Cametá;1;Região Norte;-;Graduação;PA;Campus Cametá;PCCTAE;Efetivo;Não
3313431;366;D;32045;1505536;IFPA;DE;Parauapebas;1;Região Norte;-;Doutorado;PA;Campus Parauapebas;EBTT;Efetivo;Sim
3283229;350;C;32074;1505106;IFPA;40h;Óbidos;1;Região Norte;-;Graduação;PA;Campus Óbidos;PCCTAE;Efetivo;Não
3283537;350;D;32074;1505106;IFPA;40h;Óbidos;1;Região Norte;-;Especialização;PA;Campus Óbidos;PCCTAE;Efetivo;Não
3283727;1;E;3524;1500107;IFPA;40h;Abaetetuba;1;Região Norte;-;Graduação;PA;Campus Abaetetuba;PCCTAE;Efetivo;Não
3284017;13;E;2916;1500602;IFPA;40h;Altamira;1;Região Norte;-;Graduação;PA;Campus Altamira;PCCTAE;Efetivo;Não
3296515;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;EBTT;Substituto/Temporario;Sim
3297043;613;D;-;1501402;IFPA;40h;Belém;1;Região Norte;-;Educação Básica;PA;Reitoria do Instituto Federal do Pará;PCCTAE;Efetivo;Não
3301413;613;D;-;1501402;IFPA;40h;Belém;1;Região Norte;-;Graduação;PA;Reitoria do Instituto Federal do Pará;PCCTAE;Efetivo;Não
3309694;123;D;3526;1501709;IFPA;40h;Bragança;1;Região Norte;-;Graduação;PA;Campus Bragança;EBTT;Substituto/Temporario;Sim
3309713;362;D;32357;1505502;IFPA;40h;Paragominas;1;Região Norte;-;Educação Básica;PA;Campus Paragominas;PCCTAE;Efetivo;Não
3309782;366;D;32045;1505536;IFPA;40h;Parauapebas;1;Região Norte;-;Graduação;PA;Campus Parauapebas;PCCTAE;Efetivo;Não
3309967;702;D;32049;1508209;IFPA;40h;Vigia;1;Região Norte;-;Especialização;PA;Campus Avançado Vigia;PCCTAE;Efetivo;Não
3284139;1;C;3524;1500107;IFPA;40h;Abaetetuba;1;Região Norte;-;Graduação;PA;Campus Abaetetuba;PCCTAE;Efetivo;Não
3284406;266;E;13396;1503606;IFPA;40h;Itaituba;1;Região Norte;-;Especialização;PA;Campus Itaituba;PCCTAE;Efetivo;Não
3284600;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;PCCTAE;Efetivo;Não
3297219;362;D;32357;1505502;IFPA;DE;Paragominas;1;Região Norte;-;Especialização;PA;Campus Paragominas;EBTT;Efetivo;Sim
3297233;319;D;2919;1504208;IFPA;40h;Marabá;1;Região Norte;-;Graduação;PA;Campus Marabá Industrial;EBTT;Substituto/Temporario;Sim
3297724;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;EBTT;Substituto/Temporario;Sim
3301676;702;D;32049;1508209;IFPA;40h;Vigia;1;Região Norte;-;Graduação;PA;Campus Avançado Vigia;EBTT;Substituto/Temporario;Sim
3285362;366;E;32045;1505536;IFPA;40h;Parauapebas;1;Região Norte;-;Especialização;PA;Campus Parauapebas;PCCTAE;Efetivo;Não
3285367;366;E;32045;1505536;IFPA;40h;Parauapebas;1;Região Norte;-;Especialização;PA;Campus Parauapebas;PCCTAE;Efetivo;Não
3285383;366;D;32045;1505536;IFPA;40h;Parauapebas;1;Região Norte;-;Graduação;PA;Campus Parauapebas;PCCTAE;Efetivo;Não
3297735;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;EBTT;Substituto/Temporario;Sim
3297798;319;D;2919;1504208;IFPA;40h;Marabá;1;Região Norte;-;Graduação;PA;Campus Marabá Industrial;EBTT;Substituto/Temporario;Sim
3297854;702;D;32049;1508209;IFPA;40h;Vigia;1;Região Norte;-;Graduação;PA;Campus Avançado Vigia;PCCTAE;Efetivo;Não
3309545;113;D;2914;1501402;IFPA;40h;Belém;1;Região Norte;-;Graduação;PA;Campus Belém;EBTT;Substituto/Temporario;Sim
3285982;123;D;3526;1501709;IFPA;40h;Bragança;1;Região Norte;-;Graduação;PA;Campus Bragança;EBTT;Substituto/Temporario;Sim
3298488;16;D;32043;1500800;IFPA;40h;Ananindeua;1;Região Norte;-;Graduação;PA;Campus Ananindeua;EBTT;Substituto/Temporario;Sim
3298534;613;D;-;1501402;IFPA;40h;Belém;1;Região Norte;-;Graduação;PA;Reitoria do Instituto Federal do Pará;PCCTAE;Efetivo;Não
3298563;161;D;2915;1502400;IFPA;40h;Castanhal;1;Região Norte;-;Mestrado;PA;Campus Castanhal;EBTT;Substituto/Temporario;Sim
3310452;366;D;32045;1505536;IFPA;40h;Parauapebas;1;Região Norte;-;Graduação;PA;Campus Parauapebas;PCCTAE;Efetivo;Não
3310457;511;D;2918;1508100;IFPA;40h;Tucuruí;1;Região Norte;-;Educação Básica;PA;Campus Tucuruí;PCCTAE;Efetivo;Não
3310789;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;PCCTAE;Efetivo;Não
3310872;43;D;13863;1501808;IFPA;DE;Breves;1;Região Norte;-;Mestrado;PA;Campus Breves;EBTT;Efetivo;Sim
3299150;613;D;-;1501402;IFPA;40h;Belém;1;Região Norte;-;Educação Básica;PA;Reitoria do Instituto Federal do Pará;PCCTAE;Efetivo;Não
3299226;123;D;3526;1501709;IFPA;40h;Bragança;1;Região Norte;-;Graduação;PA;Campus Bragança;PCCTAE;Efetivo;Não
3299360;139;D;32358;1502103;IFPA;40h;Cametá;1;Região Norte;-;Graduação;PA;Campus Cametá;EBTT;Substituto/Temporario;Sim
3303444;161;D;2915;1502400;IFPA;40h;Castanhal;1;Região Norte;-;Especialização;PA;Campus Castanhal;PCCTAE;Efetivo;Não
3311665;319;D;2919;1504208;IFPA;40h;Marabá;1;Região Norte;-;Graduação;PA;Campus Marabá Industrial;EBTT;Substituto/Temporario;Sim
3311802;511;D;2918;1508100;IFPA;40h;Tucuruí;1;Região Norte;-;Educação Básica;PA;Campus Tucuruí;PCCTAE;Efetivo;Não
3311834;113;D;2914;1501402;IFPA;40h;Belém;1;Região Norte;-;Graduação;PA;Campus Belém;PCCTAE;Efetivo;Não
3311924;266;D;13396;1503606;IFPA;40h;Itaituba;1;Região Norte;-;Graduação;PA;Campus Itaituba;EBTT;Substituto/Temporario;Sim
3286636;511;D;2918;1508100;IFPA;40h;Tucuruí;1;Região Norte;-;Graduação;PA;Campus Tucuruí;EBTT;Substituto/Temporario;Sim
3286974;444;D;13395;1506807;IFPA;20h;Santarém;1;Região Norte;-;Especialização;PA;Campus Santarém;EBTT;Substituto/Temporario;Sim
3256530;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;PCCTAE;Efetivo;Não
3256575;613;E;-;1501402;IFPA;40h;Belém;1;Região Norte;-;Especialização;PA;Reitoria do Instituto Federal do Pará;PCCTAE;Efetivo;Não
3287801;444;D;13395;1506807;IFPA;40h;Santarém;1;Região Norte;-;Especialização;PA;Campus Santarém;EBTT;Substituto/Temporario;Sim
3287831;444;D;13395;1506807;IFPA;40h;Santarém;1;Região Norte;-;Mestrado;PA;Campus Santarém;EBTT;Substituto/Temporario;Sim
3256895;113;E;2914;1501402;IFPA;40h;Belém;1;Região Norte;-;Especialização;PA;Campus Belém;PCCTAE;Efetivo;Não
3257346;13;D;2916;1500602;IFPA;40h;Altamira;1;Região Norte;-;Especialização;PA;Campus Altamira;PCCTAE;Efetivo;Não
3257375;139;D;32358;1502103;IFPA;DE;Cametá;1;Região Norte;-;Mestrado;PA;Campus Cametá;EBTT;Efetivo;Sim
3272523;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;EBTT;Substituto/Temporario;Sim
3305051;266;D;13396;1503606;IFPA;40h;Itaituba;1;Região Norte;-;Especialização;PA;Campus Itaituba;PCCTAE;Efetivo;Não
3272578;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;EBTT;Substituto/Temporario;Sim
3272954;366;D;32045;1505536;IFPA;DE;Parauapebas;1;Região Norte;RSC III;Mestrado;PA;Campus Parauapebas;EBTT;Efetivo;Sim
3289571;266;D;13396;1503606;IFPA;DE;Itaituba;1;Região Norte;-;Mestrado;PA;Campus Itaituba;EBTT;Efetivo;Sim
3289596;43;D;13863;1501808;IFPA;40h;Breves;1;Região Norte;-;Graduação;PA;Campus Breves;PCCTAE;Efetivo;Não
